Name,Description,Lat,Lon
M 4 Panama,2012 04 07,9.595,-79.054
M 4 Guerrero,2012 04 07,16.386,-98.461
M 4 Oaxaca,2012 04 07,16.316,-98.487
M 3.4 Central Alaska,2012 04 07,62.975,-150.683
M 3.2 Mona Passage,2012 04 07,18.258,-68.506
M 3.1 Ontario-quebec Bord Reg.,2012 04 07,45.67,-75.732
M 3 Alaska Peninsula,2012 04 07,54.345,-161.131
M 3 Kodiak Island Region,2012 04 07,58.155,-151.092
M 2.9 Southern California,2012 04 07,33.774,-116.18
M 2.7 Colorado,2012 04 07,37.435,-106.507
M 2.6 Fox Islands,2012 04 07,52.572,-169.188
M 2.3 Southern California,2012 04 07,33.874,-116.89
M 2.1 San Francisco Bay Area,2012 04 07,37.434,-122.42
M 5.3 Taiwan Region,2012 04 08,24,122.35
M 4.8 Galapagos Triple Junction Region,2012 04 08,2.058,-101.322
M 4.8 Kepulauan Talaud,2012 04 08,4.745,127.603
M 4.5 Galapagos Triple Junction Region,2012 04 08,2.005,-101.364
M 4.5 Kepulauan Talaud,2012 04 08,4.211,126.465
M 4.5 Unimak Island Region,2012 04 08,53.708,-163.455
M 4.5 Northern Sumatra,2012 04 08,5.096,94.216
M 4.5 Batan Isl Region,2012 04 08,20.472,121.063
M 4.4 Galapagos Triple Junction Region,2012 04 08,1.084,-100.809
M 4.4 Galapagos Triple Junction Region,2012 04 08,1.994,-101.513
M 4.4 Near East Coast Of Honshu,2012 04 08,37.543,141.429
M 4.4 Minahasa,2012 04 08,0.619,121.203
M 4.4 Sunda Strait,2012 04 08,-6.728,105.972
M 4.4 Nias Region,2012 04 08,0.81,96.835
M 4.4 Off East Coast Of Honshu,2012 04 08,36.349,142.617
M 4.3 Banda Sea,2012 04 08,-6.928,125.334
M 4.3 Off W Coast Of Northern Sumatra,2012 04 08,4.844,94.135
M 4.2 Oaxaca,2012 04 08,16.279,-98.104
M 4.2 Tonga,2012 04 08,-17.138,-174.185
M 4.1 Galapagos Triple Junction Region,2012 04 08,1.441,-101.123
M 4.1 Gulf Of California,2012 04 08,24.486,-109.963
M 4.1 Mid-indian Ridge,2012 04 08,-24.024,69.694
M 4.1 Veracruz,2012 04 08,17.242,-94.695
M 4.1 Samoa Islands Region,2012 04 08,-15.338,-172.199
M 4.1 Kepulauan Kai,2012 04 08,-5.839,133.725
M 4 Oaxaca,2012 04 08,16.377,-98.421
M 3.8 Cook Strait,2012 04 08,-41.488,174.993
M 3.6 Baja California,2012 04 08,32.611,-115.815
M 3.5 Baja California,2012 04 08,32.126,-115.183
M 3.5 Andreanof Islands,2012 04 08,52.884,-174.051
M 3.5 Kodiak Island Region,2012 04 08,56.342,-152.535
M 3.2 Baja California,2012 04 08,32.617,-115.827
M 3.1 Dominican Republic Region,2012 04 08,17.082,-68.594
M 3 Central Alaska,2012 04 08,62.643,-151.299
M 3 South Of Alaska,2012 04 08,53.217,-161.4
M 2.8 Alaska Peninsula,2012 04 08,54.228,-162.499
M 2.8 Colorado,2012 04 08,37.085,-104.898
M 2.7 Southern California,2012 04 08,33.775,-116.18
M 2.7 Western Montana,2012 04 08,45.95,-111.36
M 2.7 Andreanof Islands,2012 04 08,51.656,-177.022
M 2.7 Alaska Peninsula,2012 04 08,57.119,-155.43
M 2.7 Oregon,2012 04 08,45.185,-121.708
M 2.6 Puerto Rico,2012 04 08,18.216,-67.076
M 2.5 South Of Alaska,2012 04 08,54.931,-157.223
M 2.5 Andreanof Islands,2012 04 08,51.416,-176.451
M 2.5 Kodiak Island Region,2012 04 08,58.841,-153.553
M 2.5 Central Alaska,2012 04 08,62.218,-150.143
M 2.3 San Pedro Channel,2012 04 08,33.59,-118.374
M 4.8 Eastern New Guinea Reg.,2012 04 09,-5.478,147.388
M 4.8 Vanuatu,2012 04 09,-15.506,167.526
M 4.7 New Ireland Region,2012 04 09,-4.621,153.813
M 4.6 South Island Of New Zealand,2012 04 09,-45.081,167.374
M 4.6 Off W Coast Of Northern Sumatra,2012 04 09,3.886,95.011
M 4.5 Andreanof Islands,2012 04 09,51.116,-179.684
M 4.5 South Of Fiji Islands,2012 04 09,-25.634,-177.072
M 4.5 South Of Java,2012 04 09,-9.979,107.562
M 4.5 Philippine Islands Region,2012 04 09,6.975,127.244
M 4.4 Off East Coast Of Honshu,2012 04 09,38.925,144.617
M 4.4 Tonga,2012 04 09,-16.139,-173.471
M 4.4 Off E. Coast Of N. Island,2012 04 09,-37.921,179.062
M 4.3 Sichuan-guizhou Border Rg,2012 04 09,28.452,105.004
M 4.2 Guerrero,2012 04 09,16.42,-98.41
M 4.2 Near N Coast Of Papua,2012 04 09,-0.817,131.44
M 4.2 Kuril Islands,2012 04 09,48.522,152.818
M 4.2 Banda Sea,2012 04 09,-4.211,129.562
M 4.1 Mindanao,2012 04 09,5.716,124.98
M 4.1 Oaxaca,2012 04 09,16.371,-98.422
M 4.1 Gulf Of California,2012 04 09,27.483,-111.385
M 4.1 Offshore Oaxaca,2012 04 09,15.987,-94.296
M 4.1 Offshore Bio-bio,2012 04 09,-36.859,-73.591
M 4 Guerrero,2012 04 09,16.419,-98.429
M 3.4 Central Alaska,2012 04 09,63.254,-150.459
M 3.4 Island Of Hawaii,2012 04 09,19.98,-155.78
M 3.1 Baja California,2012 04 09,32.197,-115.26
M 2.9 Northern California,2012 04 09,40.291,-124.349
M 2.8 Puerto Rico Region,2012 04 09,19.458,-65.89
M 2.8 Northern California,2012 04 09,39.337,-120.01
M 2.6 Oklahoma,2012 04 09,35.687,-97.111
M 5.8 North Of Ascension Island,2012 04 10,-1.261,-13.972
M 4.9 North Of Ascension Island,2012 04 10,-1.766,-16.447
M 4.9 Solomon Islands,2012 04 10,-7.046,155.073
M 4.8 Carlsberg Ridge,2012 04 10,4.225,67.557
M 4.8 Northern Mid-atlantic Ridge,2012 04 10,15.906,-46.673
M 4.8 Java,2012 04 10,-8.274,107.85
M 4.7 Northern Sumatra,2012 04 10,3.342,96.818
M 4.7 Western Xizang,2012 04 10,34.383,82.386
M 4.7 Izu Islands,2012 04 10,30.579,142.027
M 4.7 North Island Of New Zealand,2012 04 10,-38.48,176.208
M 4.6 Near East Coast Of Honshu,2012 04 10,38.821,142.009
M 4.6 Taiwan Region,2012 04 10,21.029,121.137
M 4.6 Off East Coast Of Honshu,2012 04 10,39.866,143.492
M 4.5 Southern East Pacific Rise,2012 04 10,-23.913,-115.426
M 4.5 Nias Region,2012 04 10,1.455,97.077
M 4.5 Molucca Sea,2012 04 10,-0.262,125.267
M 4.4 South Sandwich Islands Region,2012 04 10,-58.196,-23.075
M 4.4 Off East Coast Of Honshu,2012 04 10,40.819,145.143
M 4.4 Near S. Coast Of Honshu,2012 04 10,33.592,137.077
M 4.4 Tonga,2012 04 10,-15.244,-173.471
M 4.4 Moro Gulf,2012 04 10,6.772,123.834
M 4.4 Volcano Islands,2012 04 10,25.33,143.775
M 4.3 Mariana Islands Region,2012 04 10,13.963,146.988
M 4.3 Tonga,2012 04 10,-17.203,-174.798
M 4.2 Off East Coast Of Honshu,2012 04 10,39.833,143.495
M 4.1 Western Xizang,2012 04 10,34.101,82.737
M 4.1 Antofagasta,2012 04 10,-24.853,-69.117
M 4.1 Puerto Rico Region,2012 04 10,18.809,-67.324
M 4 Sea Of Japan,2012 04 10,38.073,135.314
M 3.9 Rat Islands,2012 04 10,51.54,176.587
M 3.4 Fox Islands,2012 04 10,53.43,-169.467
M 3.2 Washington,2012 04 10,46.054,-118.711
M 3.2 Virgin Islands Region,2012 04 10,19.089,-64.598
M 3.1 Virgin Islands Region,2012 04 10,19.179,-64.681
M 3 Virgin Islands Region,2012 04 10,19.213,-64.677
M 2.8 Northern Alaska,2012 04 10,65.334,-143.326
M 2.7 Virgin Islands Region,2012 04 10,19.111,-64.647
M 2.7 Southern Yukon Territory,2012 04 10,61.46,-140.798
M 2.7 Andreanof Islands,2012 04 10,50.515,-176.282
M 2.6 Puerto Rico Region,2012 04 10,18.841,-67.306
M 8.6 Off W Coast Of Northern Sumatra,2012 04 11,2.346,93.073
M 8.2 Off W Coast Of Northern Sumatra,2012 04 11,0.802,92.463
M 6.5 Michoacan,2012 04 11,18.229,-102.689
M 6 North Indian Ocean,2012 04 11,1.254,91.735
M 6 Off Coast Of Oregon,2012 04 11,43.584,-127.638
M 5.9 North Indian Ocean,2012 04 11,2.199,89.441
M 5.8 North Indian Ocean,2012 04 11,1.841,89.685
M 5.7 North Indian Ocean,2012 04 11,2.913,89.544
M 5.5 Andreanof Islands,2012 04 11,51.364,-176.097
M 5.5 North Indian Ocean,2012 04 11,1.495,90.854
M 5.5 Off W Coast Of Northern Sumatra,2012 04 11,1.19,92.092
M 5.4 North Indian Ocean,2012 04 11,1.167,91.87
M 5.4 South Sandwich Islands Region,2012 04 11,-56.871,-27.979
M 5.4 Off W Coast Of Northern Sumatra,2012 04 11,0.734,92.855
M 5.4 Off W Coast Of Northern Sumatra,2012 04 11,2.475,92.694
M 5.4 North Indian Ocean,2012 04 11,2.865,89.556
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.521,90.299
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.483,90.351
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.822,92.482
M 5.3 North Indian Ocean,2012 04 11,1.084,91.958
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.164,93.584
M 5.3 North Indian Ocean,2012 04 11,1.477,90.833
M 5.3 North Indian Ocean,2012 04 11,1.276,91.9
M 5.2 Southern Mid-atlantic Ridge,2012 04 11,-16.856,-14.397
M 5.2 North Indian Ocean,2012 04 11,1.252,91.802
M 5.2 Off W Coast Of Northern Sumatra,2012 04 11,1.107,92.11
M 5.2 Off W Coast Of Northern Sumatra,2012 04 11,2.945,92.2
M 5.2 North Indian Ocean,2012 04 11,0.306,91.662
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,2.594,90.062
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,0.604,92.482
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,2.235,92.493
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,1.347,92.631
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,3.163,92.797
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,2.583,92.626
M 5.1 North Indian Ocean,2012 04 11,2.833,89.933
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,2.674,90.164
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,3.368,92.863
M 5.1 Off W Coast Of Northern Sumatra,2012 04 11,0.619,92.496
M 5 Banda Sea,2012 04 11,-6.236,130.261
M 5 North Indian Ocean,2012 04 11,0.916,91.923
M 5 Off W Coast Of Northern Sumatra,2012 04 11,2.668,92.726
M 5 Off W Coast Of Northern Sumatra,2012 04 11,4.601,90.78
M 5 Off W Coast Of Northern Sumatra,2012 04 11,2.539,92.287
M 5 Off W Coast Of Northern Sumatra,2012 04 11,1.269,92.311
M 4.9 Southern Mid-atlantic Ridge,2012 04 11,-16.877,-14.397
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,1.977,93.337
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,1.418,92.145
M 4.9 North Indian Ocean,2012 04 11,1.142,91.902
M 4.9 North Indian Ocean,2012 04 11,0.564,91.882
M 4.9 North Indian Ocean,2012 04 11,1.627,91.786
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.533,90.201
M 4.9 North Indian Ocean,2012 04 11,1.355,91.541
M 4.9 Southern Mid-atlantic Ridge,2012 04 11,-45.157,-14.888
M 4.9 North Indian Ocean,2012 04 11,0.088,91.917
M 4.9 South Of Java,2012 04 11,-10.559,113.731
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.668,90.249
M 4.9 North Indian Ocean,2012 04 11,3.355,89.848
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.2,92.612
M 4.9 Near East Coast Of Honshu,2012 04 11,39.503,142.075
M 4.9 North Indian Ocean,2012 04 11,1.843,90.928
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.534,90.195
M 4.8 North Indian Ocean,2012 04 11,2.555,89.909
M 4.8 North Indian Ocean,2012 04 11,1.191,91.996
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,0.77,92.472
M 4.8 Tonga,2012 04 11,-18.481,-175.474
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,2.099,93.582
M 4.8 North Indian Ocean,2012 04 11,1.765,89.613
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,2.216,92.394
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,2.554,91.934
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,0.894,92.375
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,0.915,92.669
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,1.84,94.133
M 4.8 Off W Coast Of Northern Sumatra,2012 04 11,1.173,92.199
M 4.7 Mindanao,2012 04 11,6.986,125.254
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,3.921,92.569
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,3.072,93.137
M 4.7 North Indian Ocean,2012 04 11,0.903,91.344
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,3.657,92.788
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,0.242,92.137
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,1.909,94.176
M 4.7 North Indian Ocean,2012 04 11,1.369,91.509
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,2.075,92.368
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,0.458,92.286
M 4.7 North Indian Ocean,2012 04 11,2.6,89.62
M 4.7 North Indian Ocean,2012 04 11,1.116,91.999
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,2.458,92.247
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,2.105,93.237
M 4.7 North Indian Ocean,2012 04 11,1.163,91.966
M 4.7 Off W Coast Of Northern Sumatra,2012 04 11,2.622,94.265
M 4.6 Tonga,2012 04 11,-17.901,-174.631
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.434,93.182
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,1.197,92.311
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.501,90.201
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.35,92.536
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,0.715,92.244
M 4.6 North Indian Ocean,2012 04 11,1.299,91.953
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,1.412,93.762
M 4.6 North Indian Ocean,2012 04 11,2.155,89.753
M 4.6 North Indian Ocean,2012 04 11,1.317,91.5
M 4.6 Northern Sumatra,2012 04 11,5.924,94.789
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.751,92.246
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,3.248,92.88
M 4.6 North Indian Ocean,2012 04 11,1.982,90.211
M 4.6 North Indian Ocean,2012 04 11,2.588,89.908
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,0.465,92.046
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.174,90.281
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,2.624,92.541
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,1.8,93.871
M 4.6 Off W Coast Of Northern Sumatra,2012 04 11,3.086,92.885
M 4.6 Fiji Region,2012 04 11,-20.351,-177.861
M 4.5 Southern East Pacific Rise,2012 04 11,-24.431,-115.659
M 4.5 North Indian Ocean,2012 04 11,1.247,91.945
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.543,90.496
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.265,93.639
M 4.5 North Indian Ocean,2012 04 11,1.793,90.969
M 4.5 North Indian Ocean,2012 04 11,2.675,89.552
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,1.938,92.16
M 4.5 North Indian Ocean,2012 04 11,2.367,89.717
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,0.913,92.418
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,1.842,94
M 4.5 North Indian Ocean,2012 04 11,1.055,91.311
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.72,93.424
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.513,90.475
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,1.325,92.031
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,1.091,92.163
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.292,93.035
M 4.5 Off W Coast Of Northern Sumatra,2012 04 11,2.52,90.143
M 4.5 North Indian Ocean,2012 04 11,1.828,89.645
M 4.4 Northern Xinjiang,2012 04 11,42.142,88.021
M 4.4 Off E. Coast Of N. Island,2012 04 11,-37.909,177.769
M 4.4 Jujuy,2012 04 11,-22.761,-66.345
M 4.4 North Indian Ocean,2012 04 11,1.059,91.842
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,2.354,90.047
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,2.063,92.516
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,0.396,92.273
M 4.4 North Indian Ocean,2012 04 11,2.719,89.613
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,1.808,92.997
M 4.4 Tonga,2012 04 11,-15.639,-173.157
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,1.184,92.247
M 4.4 North Indian Ocean,2012 04 11,0.775,91.032
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,2.46,91.651
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,1.556,92.771
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,2.034,90.381
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,2.558,90.096
M 4.4 Off W Coast Of Northern Sumatra,2012 04 11,0.148,92.175
M 4.3 Greece,2012 04 11,39.695,20.293
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.37,93.005
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,1.044,92.037
M 4.3 Volcano Islands,2012 04 11,25.999,143.604
M 4.3 North Indian Ocean,2012 04 11,1.519,91.898
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,3.377,93.186
M 4.3 Taiwan Region,2012 04 11,22.647,121.6
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.147,90.9
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,0.952,92.41
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,0.682,94.022
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.085,92.619
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.367,93.094
M 4.3 North Indian Ocean,2012 04 11,1.156,89.915
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.767,91.431
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.999,92.846
M 4.3 North Indian Ocean,2012 04 11,0.876,91.775
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.543,91.727
M 4.3 South Indian Ocean,2012 04 11,-0.437,91.806
M 4.3 Andreanof Islands,2012 04 11,51.556,-176.708
M 4.2 Southwestern Siberia,2012 04 11,51.628,96.244
M 4.2 North Indian Ocean,2012 04 11,1.729,89.948
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,1.079,92.182
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,0.452,92.325
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,4.64,92.287
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,0.004,92.169
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,3.847,92.495
M 4.2 Taiwan Region,2012 04 11,21.013,120.214
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,2.571,90.111
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,2.245,90.826
M 4.2 Offshore Michoacan,2012 04 11,17.743,-103.214
M 4.2 Off W Coast Of Northern Sumatra,2012 04 11,3.486,92.814
M 4.1 Southwestern Siberia,2012 04 11,51.673,96.042
M 4.1 Off W Coast Of Northern Sumatra,2012 04 11,2.414,93.404
M 4.1 Off W Coast Of Northern Sumatra,2012 04 11,1.233,92.731
M 4.1 North Indian Ocean,2012 04 11,2.033,88.506
M 4.1 Off W Coast Of Northern Sumatra,2012 04 11,2.498,93.489
M 4.1 North Indian Ocean,2012 04 11,0.921,91.994
M 4.1 Offshore Michoacan,2012 04 11,17.616,-103.254
M 4.1 Offshore Michoacan,2012 04 11,17.86,-103.176
M 4 Off W Coast Of Northern Sumatra,2012 04 11,2.094,92.034
M 4 Off W Coast Of Northern Sumatra,2012 04 11,0.997,92.064
M 4 Off W Coast Of Northern Sumatra,2012 04 11,3.707,92.962
M 4 North Indian Ocean,2012 04 11,1.632,90.886
M 4 Off W Coast Of Northern Sumatra,2012 04 11,2.419,92.566
M 4 Molucca Sea,2012 04 11,-0.309,125.337
M 4 Offshore Michoacan,2012 04 11,17.876,-103.133
M 3.9 Central Alaska,2012 04 11,64.922,-148.946
M 3.6 Dominican Republic Region,2012 04 11,19.075,-68.615
M 3.3 Andreanof Islands,2012 04 11,52.517,-173.577
M 3.2 Andreanof Islands,2012 04 11,51.317,-178.352
M 3.1 Rat Islands,2012 04 11,51.285,179.099
M 3 Alaska Peninsula,2012 04 11,56.125,-161.287
M 2.9 Southern Alaska,2012 04 11,60.104,-152.832
M 2.9 Mona Passage,2012 04 11,18.088,-67.481
M 2.8 Fox Islands,2012 04 11,53.26,-167.706
M 2.8 Baja California,2012 04 11,32.221,-115.25
M 2.7 Central Alaska,2012 04 11,63.489,-151.346
M 2.6 Southern California,2012 04 11,33.777,-116.105
M 2.6 Fox Islands,2012 04 11,52.87,-169.524
M 2.2 Eastern Tennessee,2012 04 11,35.798,-83.838
M 2.2 Indiana,2012 04 11,38.653,-87.22
M 7 Gulf Of California,2012 04 12,28.696,-113.104
M 6 Gulf Of California,2012 04 12,28.837,-113.027
M 5.5 Near East Coast Of Honshu,2012 04 12,37.513,141.468
M 5.3 Off W Coast Of Northern Sumatra,2012 04 12,3.753,92.746
M 5.2 Near East Coast Of Honshu,2012 04 12,36.865,141.032
M 5.2 Off W Coast Of Northern Sumatra,2012 04 12,2.398,93.444
M 5.1 Off W Coast Of Northern Sumatra,2012 04 12,0.252,92.158
M 5 North Indian Ocean,2012 04 12,1.301,91.754
M 5 North Indian Ocean,2012 04 12,1.172,91.717
M 5 Off W Coast Of Northern Sumatra,2012 04 12,1.983,93.9
M 5 Off W Coast Of Northern Sumatra,2012 04 12,3.305,93.793
M 4.9 North Indian Ocean,2012 04 12,1.333,91.555
M 4.9 North Indian Ocean,2012 04 12,1.152,91.972
M 4.9 Off W Coast Of Northern Sumatra,2012 04 12,2.338,91.866
M 4.9 Baja California,2012 04 12,28.689,-113.205
M 4.9 Gulf Of California,2012 04 12,28.714,-113.07
M 4.9 Southern Sumatra,2012 04 12,-5.899,103.429
M 4.9 Java,2012 04 12,-7.598,107.114
M 4.9 Off W Coast Of Northern Sumatra,2012 04 12,0.897,92.766
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,2.465,90.165
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,3.701,92.734
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,2.737,92.086
M 4.8 North Indian Ocean,2012 04 12,3.219,89.866
M 4.8 North Indian Ocean,2012 04 12,1.224,91.991
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,1.176,92.177
M 4.8 Southern Mid-atlantic Ridge,2012 04 12,-26.785,-12.946
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,2.028,93.536
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,3.474,92.72
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,3.392,92.831
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,3.321,92.781
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,3.751,92.619
M 4.8 Off W Coast Of Northern Sumatra,2012 04 12,1.107,92.836
M 4.8 Southeast Indian Ridge,2012 04 12,-44.491,94.209
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,4.464,92.862
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,3.706,92.547
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,1.721,92.305
M 4.7 Kepulauan Babar,2012 04 12,-7.604,129.499
M 4.7 North Indian Ocean,2012 04 12,1.748,89.454
M 4.7 Gulf Of California,2012 04 12,28.682,-113.084
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,3.087,92.711
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,2.708,92.458
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,1.165,92.102
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,4.211,92.579
M 4.7 Izu Islands,2012 04 12,32.176,141.855
M 4.7 Near East Coast Of Honshu,2012 04 12,36.914,141.373
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,3.105,92.646
M 4.7 Off W Coast Of Northern Sumatra,2012 04 12,2.453,92.862
M 4.6 Off W Coast Of Northern Sumatra,2012 04 12,2.774,92.334
M 4.6 Off W Coast Of Northern Sumatra,2012 04 12,2.352,90.111
M 4.6 Off W Coast Of Northern Sumatra,2012 04 12,2.362,92.902
M 4.6 North Indian Ocean,2012 04 12,1.435,90.869
M 4.6 Near East Coast Of Honshu,2012 04 12,36.88,141.195
M 4.6 Off W Coast Of Northern Sumatra,2012 04 12,3.342,92.816
M 4.6 Greenland Sea,2012 04 12,73.782,8.275
M 4.6 Near N Coast Of Papua,2012 04 12,-0.323,132.215
M 4.5 North Atlantic Ocean,2012 04 12,41.87,-65.767
M 4.5 North Indian Ocean,2012 04 12,1.963,89.621
M 4.5 North Indian Ocean,2012 04 12,2.847,89.437
M 4.5 Off W Coast Of Northern Sumatra,2012 04 12,2.537,93.019
M 4.5 Off W Coast Of Northern Sumatra,2012 04 12,3.256,92.92
M 4.5 North Indian Ocean,2012 04 12,1.847,90.027
M 4.5 Off W Coast Of Northern Sumatra,2012 04 12,2.839,91.361
M 4.5 Greenland Sea,2012 04 12,73.715,8.609
M 4.4 North Indian Ocean,2012 04 12,2.115,89.855
M 4.4 Off W Coast Of Northern Sumatra,2012 04 12,1.104,92.025
M 4.4 Baja California Sur,2012 04 12,27.876,-113.513
M 4.4 Baja California,2012 04 12,28.777,-113.431
M 4.4 Tajikistan,2012 04 12,37.459,72.078
M 4.4 Near East Coast Of Honshu,2012 04 12,36.748,141.288
M 4.4 Off W Coast Of Northern Sumatra,2012 04 12,3.987,92.016
M 4.4 Off East Coast Of Honshu,2012 04 12,36.602,142.106
M 4.4 Off W Coast Of Northern Sumatra,2012 04 12,3.704,92.654
M 4.3 South Island Of New Zealand,2012 04 12,-43.487,172.788
M 4.3 Gulf Of California,2012 04 12,28.543,-113.04
M 4.3 Offshore Guatemala,2012 04 12,13.487,-91.153
M 4.3 North Indian Ocean,2012 04 12,0.885,91.859
M 4.3 Off W Coast Of Northern Sumatra,2012 04 12,2.623,91.864
M 4.3 North Indian Ocean,2012 04 12,1.492,89.628
M 4.3 Off W Coast Of Northern Sumatra,2012 04 12,3.645,92.655
M 4.3 North Indian Ocean,2012 04 12,3.032,89.544
M 4.2 Baja California Sur,2012 04 12,23.763,-109.936
M 4.2 North Atlantic Ocean,2012 04 12,41.709,-65.634
M 4.2 Off W Coast Of Northern Sumatra,2012 04 12,3.864,92.476
