Name,Description,Lat,Lon
M 4.3 Crete,2012 03 08,34.79,23.94
M 4.3 Off E. Coast Of N. Island,2012 03 08,-35.86,179.13
M 4.3 Southwestern Siberia,2012 03 08,51.6,95.813
M 4.3 Nicobar Islands,2012 03 09,8.455,93.65
M 4.3 Offshore Maule,2012 03 09,-34.73,-72.781
M 4.3 Off East Coast Of Honshu,2012 03 09,39.646,143.386
M 4.3 Kepulauan Sula,2012 03 09,-1.021,126.534
M 4.3 Chukotka,2012 03 10,65.825,-174.837
M 4.3 Southwestern Siberia,2012 03 10,51.567,96.345
M 4.3 Southern Xinjiang,2012 03 10,40.531,77.216
M 4.3 Off East Coast Of Honshu,2012 03 10,37.943,142.275
M 4.3 Northwest Of Kuril Islands,2012 03 11,47.966,146.89
M 4.3 Atacama,2012 03 11,-26.446,-70.61
M 4.3 Andreanof Islands,2012 03 11,51.633,-173.329
M 4.3 Fiji Region,2012 03 12,-17.63,-178.949
M 4.3 Vanuatu,2012 03 12,-17.69,168.238
M 4.3 Hindu Kush Region,2012 03 13,36.267,70.641
M 4.3 Banda Sea,2012 03 13,-7.328,123.681
M 4.3 Crete,2012 03 13,34.31,26.57
M 4.3 Kuril Islands,2012 03 14,43.399,147.398
M 4.3 Off East Coast Of Honshu,2012 03 14,40.834,145.253
M 4.3 Andaman Islands,2012 03 14,10.697,93.994
M 4.3 Michoacan,2012 03 14,18.304,-102.121
M 4.3 South Of Fiji Islands,2012 03 14,-24.502,-177.117
M 4.3 Andaman Islands,2012 03 15,10.753,93.908
M 4.3 Near Coast Of Nicaragua,2012 03 15,12.271,-87.342
M 4.3 South Australia,2012 03 16,-26.174,131.824
M 4.3 Off East Coast Of Honshu,2012 03 16,40.771,145.332
M 4.3 Andaman Islands,2012 03 16,10.694,93.997
M 4.3 Banda Sea,2012 03 17,-7.017,123.446
M 4.3 South Sandwich Islands Region,2012 03 17,-56.553,-24.772
M 4.3 South Island Of New Zealand,2012 03 17,-43.594,172.76
M 4.3 Eastern Xizang,2012 03 17,30.18,96.959
M 4.3 Eastern New Guinea Reg.,2012 03 18,-6.253,147.994
M 4.3 Nepal,2012 03 19,29.015,82.321
M 4.3 Offshore Oaxaca,2012 03 21,16.05,-98.36
M 4.3 Guerrero,2012 03 21,16.483,-98.567
M 4.3 Offshore Oaxaca,2012 03 21,16.184,-98.397
M 4.3 Near East Coast Of Kamchatka,2012 03 21,54.872,162.725
M 4.3 Crete,2012 03 22,35.49,26.1
M 4.3 Andreanof Islands,2012 03 22,50.368,-173.527
M 4.3 Hindu Kush Region,2012 03 22,36.276,68.825
M 4.3 Offshore Oaxaca,2012 03 22,16.117,-98.578
M 4.3 Tonga,2012 03 23,-15.412,-173.223
M 4.3 San Juan,2012 03 23,-31.691,-69.025
M 4.3 North Of Halmahera,2012 03 23,4.546,128.222
M 4.3 Vanuatu,2012 03 23,-17.39,167.622
M 4.3 Andaman Islands,2012 03 23,10.161,91.865
M 4.3 Volcano Islands,2012 03 24,23.759,142.884
M 4.3 Offshore Guerrero,2012 03 24,16.331,-98.617
M 4.3 Oaxaca,2012 03 24,16.37,-98.26
M 4.3 Kepulauan Kai,2012 03 25,-5.095,133.41
M 4.3 Offshore Guerrero,2012 03 25,16.143,-99.596
M 4.3 Central East Pacific Rise,2012 03 25,-4.132,-104.376
M 4.3 Northern Colombia,2012 03 25,6.676,-72.868
M 4.3 South Of Africa,2012 03 25,-52.864,22.888
M 4.3 Off W Coast Of Northern Sumatra,2012 03 25,2.489,93.082
M 4.3 North Island Of New Zealand,2012 03 26,-38.165,175.868
M 4.3 Off W Coast Of Northern Sumatra,2012 03 27,5.697,93.024
M 4.3 Offshore El Salvador,2012 03 27,12.971,-89.222
M 4.3 Off Coast Of Ecuador,2012 03 28,-1.527,-81.443
M 4.3 Off Coast Of Ecuador,2012 03 28,-1.668,-81.516
M 4.3 Northern Sumatra,2012 03 29,5.253,95.066
M 4.3 Atacama,2012 03 29,-25.76,-69.205
M 4.3 Hokkaido,2012 03 30,42.702,141.955
M 4.3 South Sandwich Islands Region,2012 03 30,-55.666,-26.829
M 4.3 South Sandwich Islands Region,2012 03 31,-54.871,-28.947
M 4.3 Southern Sumatra,2012 03 31,-3.903,103.492
M 4.3 Philippine Islands Region,2012 03 31,15.803,122.203
M 4.3 Off East Coast Of Honshu,2012 03 31,40.811,144.827
M 4.3 New Britain Region,2012 03 31,-6.528,153.222
M 4.3 Eastern Honshu,2012 03 31,39.72,141.79
M 4.3 Tonga,2012 03 31,-15.487,-174.392
M 4.3 Minahasa,2012 04 02,-0.955,119.812
M 4.3 Izu Islands,2012 04 02,29.924,138.723
M 4.3 New Britain Region,2012 04 02,-5.561,151.339
M 4.3 Banda Sea,2012 04 02,-6.129,130.292
M 4.3 South Of Panama,2012 04 04,6.248,-82.699
M 4.3 Kyrgyzstan,2012 04 04,41.851,79.421
M 4.3 Hindu Kush Region,2012 04 05,36.665,71.292
M 4.3 New Britain Region,2012 04 06,-5.824,151.062
M 4.3 Jan Mayen Island Region,2012 04 06,71.267,-5.721
M 4.3 Bougainville Region,2012 04 06,-6.606,154.644
M 4.3 Bering Strait,2012 04 07,67.569,-166.652
M 4.3 Banda Sea,2012 04 08,-6.928,125.334
M 4.3 Off W Coast Of Northern Sumatra,2012 04 08,4.844,94.135
M 4.3 Mariana Islands Region,2012 04 10,13.963,146.988
M 4.3 Tonga,2012 04 10,-17.203,-174.798
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.37,93.005
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,1.044,92.037
M 4.3 Volcano Islands,2012 04 11,25.999,143.604
M 4.3 North Indian Ocean,2012 04 11,1.519,91.898
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,3.377,93.186
M 4.3 Taiwan Region,2012 04 11,22.647,121.6
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.147,90.9
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,0.952,92.41
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,0.682,94.022
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.085,92.619
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.367,93.094
M 4.3 North Indian Ocean,2012 04 11,1.156,89.915
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.767,91.431
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.999,92.846
M 4.3 North Indian Ocean,2012 04 11,0.876,91.775
M 4.3 Off W Coast Of Northern Sumatra,2012 04 11,2.543,91.727
M 4.3 South Indian Ocean,2012 04 11,-0.455,91.786
M 4.3 Andreanof Islands,2012 04 11,51.556,-176.708
M 4.3 South Island Of New Zealand,2012 04 12,-43.487,172.788
M 4.3 Gulf Of California,2012 04 12,28.543,-113.04
M 4.3 Offshore Guatemala,2012 04 12,13.487,-91.153
M 4.3 North Indian Ocean,2012 04 12,0.885,91.859
M 4.3 Off W Coast Of Northern Sumatra,2012 04 12,2.623,91.864
M 4.3 North Indian Ocean,2012 04 12,1.492,89.628
M 4.3 Off W Coast Of Northern Sumatra,2012 04 12,3.645,92.655
M 4.3 North Indian Ocean,2012 04 12,3.032,89.544
M 4.3 Kermadec Islands Region,2012 04 13,-28.811,-176.428
M 4.3 Near East Coast Of Honshu,2012 04 13,39.697,142.081
M 4.3 Eastern Turkey,2012 04 13,38.669,43.179
M 4.3 Off W Coast Of Northern Sumatra,2012 04 13,1.039,92.149
M 4.3 North Indian Ocean,2012 04 13,2.217,89.666
M 4.3 North Indian Ocean,2012 04 13,1.894,89.692
M 4.3 Southwest Of Sumatra,2012 04 14,-0.085,92.161
M 4.3 North Indian Ocean,2012 04 14,2.552,89.986
M 4.3 Java,2012 04 14,-8.333,109.981
M 4.3 Kepulauan Barat Daya,2012 04 14,-7.416,128.639
M 4.3 Near East Coast Of Honshu,2012 04 14,36.971,141.224
M 4.3 Luzon,2012 04 14,14.069,120.751
M 4.3 Off W Coast Of Northern Sumatra,2012 04 14,2.695,91.861
M 4.3 Off W Coast Of Northern Sumatra,2012 04 14,0.954,92.676
M 4.3 Vanuatu,2012 04 14,-18.71,168.79
M 4.3 Vanuatu,2012 04 15,-18.967,168.814
M 4.3 New Ireland Region,2012 04 15,-3.861,150.066
M 4.3 Vanuatu,2012 04 15,-18.856,168.645
M 4.3 Seram,2012 04 15,-3.143,129.675
M 4.3 Off W Coast Of Northern Sumatra,2012 04 15,2.453,91.701
M 4.3 Andaman Islands,2012 04 16,10.398,92.952
M 4.3 South Of Alaska,2012 04 16,53.103,-161.931
M 4.3 Western Turkey,2012 04 16,39.137,29.139
M 4.3 Offshore Bio-bio,2012 04 16,-36.241,-73.352
M 4.3 South Of Fiji Islands,2012 04 16,-25.466,-179.567
M 4.3 North Indian Ocean,2012 04 16,1.379,91.687
M 4.3 Western Turkey,2012 04 17,39.148,29.099
M 4.3 Off W Coast Of Northern Sumatra,2012 04 18,3.989,92.896
M 4.3 Strait Of Gibraltar,2012 04 18,36.462,-2.633
M 4.3 Molucca Sea,2012 04 18,0.528,126.067
M 4.3 Tarapaca,2012 04 19,-20.133,-68.828
M 4.3 Western Turkey,2012 04 19,39.126,29.145
M 4.3 Iran-iraq Border Region,2012 04 20,32.381,46.958
M 4.3 Off W Coast Of Northern Sumatra,2012 04 20,3.602,92.552
M 4.3 Gulf Of California,2012 04 20,25.495,-109.906
M 4.3 Off W Coast Of Northern Sumatra,2012 04 20,3.186,93.996
M 4.3 Near N Coast Of Papua,2012 04 21,-1.673,134.249
M 4.3 Ryukyu Islands,2012 04 21,27.534,128.7
M 4.3 Near East Coast Of Honshu,2012 04 21,36.259,141.922
M 4.3 Off W Coast Of Northern Sumatra,2012 04 21,2.563,93.007
M 4.3 North Island Of New Zealand,2012 04 21,-38.727,176.301
M 4.3 South Island Of New Zealand,2012 04 21,-43.517,172.829
M 4.3 New Britain Region,2012 04 21,-6.809,148.015
M 4.3 Western Iran,2012 04 22,32.606,48.728
M 4.3 Near N Coast Of Papua,2012 04 22,-1.66,134.485
M 4.3 La Paz,2012 04 22,-17.406,-69.143
M 4.3 Oaxaca,2012 04 23,16.23,-98.037
M 4.3 Philippine Islands Region,2012 04 23,11.31,126.602
M 4.3 Mid-indian Ridge,2012 04 23,-42.633,83.862
M 4.3 Off W Coast Of Northern Sumatra,2012 04 23,3.892,92.554
M 4.3 Near East Coast Of Honshu,2012 04 24,39.156,142.237
M 4.3 Beaufort Sea,2012 04 24,72.358,-131.343
M 4.3 Nicobar Islands,2012 04 25,8.952,93.963
M 4.3 Nicobar Islands,2012 04 25,8.81,93.869
M 4.3 Off East Coast Of Honshu,2012 04 25,40.601,143.849
M 4.3 Andaman Islands,2012 04 25,11.61,92.482
M 4.3 Nicobar Islands,2012 04 25,8.657,93.879
M 4.3 North Indian Ocean,2012 04 26,3.585,87.903
M 4.3 Off East Coast Of Honshu,2012 04 26,37.04,143.508
M 4.3 Off W Coast Of Northern Sumatra,2012 04 26,0.226,92.277
M 4.3 Tonga Region,2012 04 26,-17.18,-171.906
M 4.3 Near N Coast Of New Guinea,2012 04 27,-4.804,145.037
M 4.3 South Of Java,2012 04 27,-9.183,107.315
M 4.3 Vancouver Island,2012 04 27,50.46,-130.19
M 4.3 North Of Honduras,2012 04 28,17.572,-83.739
M 4.3 Java,2012 04 28,-7.085,106.638
M 4.3 Salta,2012 04 28,-24.146,-66.714
M 4.3 Greenland Sea,2012 04 28,73.029,6.125
M 4.3 Sichuan-gansu Border Reg,2012 04 29,32.637,104.988
M 4.3 New Britain Region,2012 04 29,-5.36,152.12
M 4.3 Central Peru,2012 04 29,-10.75,-76.21
M 4.3 New Britain Region,2012 04 29,-5.619,148.417
M 4.3 New Britain Region,2012 04 29,-5.49,152.133
M 4.3 Alamagan Reg,2012 04 30,17.433,145.108
M 4.3 Off Coast Of Baja California Sur,2012 05 01,21.833,-108.745
M 4.3 Offshore Guatemala,2012 05 01,13.784,-90.964
M 4.3 Offshore Chiapas,2012 05 01,14.161,-93.018
M 4.3 Offshore Chiapas,2012 05 01,14.33,-93.205
M 4.3 Vanuatu,2012 05 01,-17.564,167.185
M 4.3 Kepulauan Babar,2012 05 01,-7.102,129.853
M 4.3 Bougainville Region,2012 05 01,-6.556,154.156
M 4.3 Northern Iran,2012 05 02,36.599,55.659
M 4.3 Solomon Islands,2012 05 02,-9.375,158.762
M 4.3 Nias Region,2012 05 03,0.549,96.664
M 4.3 Tajikistan,2012 05 04,37.494,71.947
M 4.3 Off W. Coast Of S. Island,2012 05 04,-45.528,166.723
M 4.3 Guatemala,2012 05 04,14.452,-91.285
M 4.3 North Of Svalbard,2012 05 04,83.022,-6.449
M 4.3 Near N Coast Of Papua,2012 05 05,-0.829,133.275
M 4.3 San Juan,2012 05 05,-31.474,-69.173
M 4.3 Kermadec Islands Region,2012 05 06,-31.582,-179.153
M 4.3 Off W Coast Of Northern Sumatra,2012 05 06,2.865,93.301
M 4.3 Kepulauan Batu,2012 05 06,-0.55,98.639
M 4.3 Kepulauan Barat Daya,2012 05 07,-7.484,128.245
M 4.3 South Sandwich Islands Region,2012 05 07,-55.471,-28.216
M 4.3 North Of Halmahera,2012 05 07,3.295,128.391
M 4.3 Bonin Islands,2012 05 07,28.766,142.856
M 4.3 Offshore Oaxaca,2012 05 07,15.97,-98.512
M 4.3 Near East Coast Of Honshu,2012 05 08,37.625,141.934
M 4.3 South Sandwich Islands Region,2012 05 08,-55.456,-27.898
M 4.3 Shaanxi-shanxi Border Reg,2012 05 09,38.838,110.375
M 4.3 Cyprus Region,2012 05 09,34.699,32.926
M 4.3 North Indian Ocean,2012 05 09,1.542,91.228
M 4.3 Philippine Islands Region,2012 05 09,6.211,127.473
M 4.3 Hindu Kush Region,2012 05 09,36.481,71.119
M 4.3 Off E. Coast Of S. Island,2012 05 09,-42.319,174.072
M 4.3 Near East Coast Of Honshu,2012 05 09,36.709,140.581
M 4.3 Hokkaido,2012 05 10,42.831,144.457
M 4.3 Near East Coast Of Honshu,2012 05 10,35.726,140.926
M 4.3 Banda Sea,2012 05 10,-6.249,130.567
M 4.3 Off East Coast Of Honshu,2012 05 11,37.261,142.005
M 4.3 Near Coast Of Northern Peru,2012 05 11,-8.84,-79.33
M 4.3 Fox Islands,2012 05 11,52.146,-171.626
M 4.3 Antigua And Barbuda Region,2012 05 11,17.132,-61.151
M 4.3 Off W Coast Of Northern Sumatra,2012 05 11,1.971,93.582
M 4.3 Southeast Indian Ridge,2012 05 11,-42.045,84.755
M 4.3 Offshore Valparaiso,2012 05 11,-32.901,-71.878
M 4.3 Offshore Guatemala,2012 05 11,14.051,-92.005
M 4.3 Kamchatka Peninsula,2012 05 12,55.682,159.919
M 4.3 Luzon,2012 05 12,18.001,122.635
M 4.3 Northern Xinjiang,2012 05 12,43.885,88.581
M 4.3 Tajikistan,2012 05 13,38.884,70.013
M 4.3 Near East Coast Of Honshu,2012 05 13,37.367,141.121
M 4.3 Azerbaijan,2012 05 14,38.704,48.756
M 4.3 Southern Iran,2012 05 14,30.813,51.708
M 4.3 Near Coast Of Southern Peru,2012 05 16,-16.513,-72.794
M 4.3 Neuquen,2012 05 16,-36.901,-70.623
M 4.3 Maule,2012 05 16,-35.528,-71.312
M 4.3 Tierra Del Fuego,2012 05 16,-54.144,-63.118
M 4.3 Andreanof Islands,2012 05 17,52.009,-175.381
M 4.3 Mindoro,2012 05 17,13.585,120.868
M 4.3 Prince Patrick Isl.,2012 05 18,75.369,-120.88
M 4.3 Kermadec Islands Region,2012 05 18,-28.586,-177.608
M 4.3 Panama,2012 05 18,7.666,-81.115
M 4.3 Kepulauan Barat Daya,2012 05 18,-7.79,127.949
M 4.3 Off East Coast Of Honshu,2012 05 18,39.677,143.396
M 4.3 Oaxaca,2012 05 19,16.343,-98.219
M 4.3 Iran-iraq Border Region,2012 05 19,32.614,46.81
M 4.3 Iran-iraq Border Region,2012 05 19,32.746,46.899
M 4.3 Salta,2012 05 19,-24.19,-66.829
M 4.3 North Indian Ocean,2012 05 19,2.351,89.797
M 4.3 Offshore Oaxaca,2012 05 19,16,-98.351
M 4.3 Northern Italy,2012 05 20,44.84,11.367
M 4.3 Northern Italy,2012 05 20,44.876,11.548
M 4.3 Northern Italy,2012 05 20,44.894,11.261
M 4.3 North Island Of New Zealand,2012 05 20,-38.161,176.907
M 4.3 Northern Colombia,2012 05 20,6.764,-72.922
M 4.3 Antofagasta,2012 05 20,-22.172,-68.702
M 4.3 Fiji Region,2012 05 20,-20.835,-178.948
M 4.3 Off East Coast Of Honshu,2012 05 21,39.437,143.336
M 4.3 San Juan,2012 05 21,-31.263,-68.507
M 4.3 South Indian Ocean,2012 05 21,-0.336,91.745
M 4.3 Molucca Sea,2012 05 21,2.382,126.95
M 4.3 South Of Kermadec Islands,2012 05 21,-32.279,-178.358
M 4.3 Oaxaca,2012 05 21,16.267,-96.051
M 4.3 Near Islands,2012 05 22,51.536,173.462
M 4.3 Pakistan,2012 05 22,36.295,71.492
M 4.3 Offshore Valparaiso,2012 05 22,-32.244,-71.691
M 4.3 Pakistan,2012 05 22,27.834,66.362
M 4.3 Oaxaca,2012 05 22,16.429,-98.228
M 4.3 Off Coast Of Costa Rica,2012 05 22,10.356,-86.332
M 4.3 Vanuatu,2012 05 22,-19.101,168.773
M 4.3 Izu Islands,2012 05 22,30.226,139.767
M 4.3 Hindu Kush Region,2012 05 23,36.483,70.427
M 4.3 Maug Islands Reg,2012 05 23,19.02,145.452
M 4.3 Halmahera,2012 05 23,1.523,127.831
M 4.3 Izu Islands,2012 05 23,32.256,138.202
M 4.3 Tarapaca,2012 05 23,-19.91,-69.949
M 4.3 Off East Coast Of Honshu,2012 05 23,39.907,143.111
M 4.3 Halmahera,2012 05 23,1.553,127.953
M 4.3 Halmahera,2012 05 24,1.512,127.495
M 4.3 Red Sea,2012 05 24,19.133,39.121
M 4.3 South Of Kermadec Islands,2012 05 24,-32.361,-178.104
M 4.3 Northern Colombia,2012 05 24,6.748,-73.15
M 4.3 Myanmar,2012 05 25,18.105,93.403
M 4.3 Greenland Sea,2012 05 25,73.114,5.562
M 4.3 Hindu Kush Region,2012 05 26,36.004,70.716
M 4.3 Andaman Islands,2012 05 26,12.902,92.007
M 4.3 Tonga,2012 05 26,-20.8,-174.25
M 4.3 Off W Coast Of Northern Sumatra,2012 05 26,2.379,90.393
M 4.3 Norwegian Sea,2012 05 27,72.985,5.989
M 4.3 Rat Islands,2012 05 27,52.028,176.831
M 4.3 Virgin Islands Region,2012 05 27,18.113,-64.857
M 4.3 Assam,2012 05 27,26.491,91.1
M 4.3 Kamchatka Peninsula,2012 05 27,56.458,157.956
M 4.3 Offshore Oaxaca,2012 05 27,16.138,-98.182
M 4.3 Hindu Kush Region,2012 05 28,36.784,71.214
M 4.3 Tamaulipas,2012 05 29,24.765,-99.177
M 4.3 Komandorskiye Ostrova Region,2012 05 29,54.261,168.958
M 4.3 Northern Italy,2012 05 29,44.879,11.079
M 4.3 Northern Italy,2012 05 29,44.873,11.028
M 4.3 Offshore Oaxaca,2012 05 29,15.896,-98.404
M 4.3 Timor Sea,2012 05 29,-11.511,125.161
M 4.3 North Indian Ocean,2012 05 29,1.895,89.47
M 4.3 Nepal,2012 05 30,27.328,87.974
M 4.3 Java,2012 05 30,-8.233,107.588
M 4.3 Northern Italy,2012 05 30,44.931,10.937
M 4.3 Pagan Reg.,2012 05 30,18.627,146.603
M 4.3 Northern Italy,2012 05 31,44.891,10.98
M 4.3 South Island Of New Zealand,2012 06 01,-43.552,172.809
M 4.3 Kermadec Islands Region,2012 06 02,-31.965,-177.782
M 4.3 Tonga,2012 06 02,-16.275,-173.606
M 4.3 Kashmir-xinjiang Border Region,2012 06 03,35.829,79.72
M 4.3 Fiji Region,2012 06 04,-15.131,-177.99
M 4.3 Sumbawa Region,2012 06 04,-9.178,118.44
M 4.3 Greenland Sea,2012 06 04,73.096,5.767
M 4.3 New Ireland Region,2012 06 04,-4.768,153.147
M 4.3 Off East Coast Of Honshu,2012 06 04,38.518,144.814
M 4.3 Guatemala,2012 06 05,13.915,-91.03
M 4.3 Near East Coast Of Honshu,2012 06 05,35.64,140.994
M 4.3 South Sandwich Islands Region,2012 06 05,-57.993,-25.493
M 4.3 Off E. Coast Of N. Island,2012 06 05,-36.382,177.946
M 4.3 Offshore Guerrero,2012 06 06,17.192,-101.384
M 4.3 Kep. Mentawai Region,2012 06 06,-2.829,100.151
M 4.3 San Juan,2012 06 06,-31.38,-68.886
M 4.3 Kepulauan Talaud,2012 06 07,3.619,126.261
M 4.3 Kepulauan Babar,2012 06 07,-7.35,129.425
M 4.3 British Columbia,2012 06 07,57.837,-124.87
M 4.3 Near East Coast Of Honshu,2012 06 08,36.911,141.096
M 4.3 Hindu Kush Region,2012 06 08,36.396,70.857
M 4.3 Volcano Islands,2012 06 09,24.267,141.519
M 4.3 Kuril Islands,2012 06 09,48.298,153.296
M 4.3 Southern Greece,2012 06 09,36.33,23.426
M 4.3 South Sandwich Islands Region,2012 06 10,-57.854,-25.412
M 4.3 Fiji Region,2012 06 10,-17.768,-178.672
M 4.3 Tarapaca,2012 06 10,-20.256,-69.185
M 4.3 Hindu Kush Region,2012 06 11,36.036,69.062
M 4.3 South Sandwich Islands Region,2012 06 11,-60.591,-26.924
M 4.3 Central Peru,2012 06 12,-14.234,-72.728
M 4.3 Off E. Coast Of N. Island,2012 06 12,-36.618,178.802
M 4.3 Northwest Of Kuril Islands,2012 06 12,47.709,146.95
M 4.3 Ryukyu Islands,2012 06 12,26.922,127.921
M 4.3 Off East Coast Of Honshu,2012 06 13,39.575,143.642
M 4.3 Malawi,2012 06 14,-15.365,35.258
M 4.3 Antofagasta,2012 06 14,-21.136,-68.404
M 4.3 Java,2012 06 14,-8.533,110.493
M 4.3 Fiji Region,2012 06 15,-20.14,-176.853
M 4.3 Southern Peru,2012 06 15,-16.288,-69.574
M 4.3 Offshore Oaxaca,2012 06 15,15.751,-95.083
M 4.3 Molucca Sea,2012 06 15,1.424,125.762
M 4.3 Simeulue,2012 06 15,2.308,96.26
M 4.3 Mindanao,2012 06 16,5.829,126.647
M 4.3 Kuril Islands,2012 06 16,45.973,150.363
M 4.3 Kepulauan Aru Region,2012 06 16,-5.069,134.042
M 4.3 Mindanao,2012 06 17,6.088,126.984
M 4.3 Kermadec Islands Region,2012 06 17,-30.963,-179.013
M 4.3 Near Coast Of Northern Peru,2012 06 17,-6.488,-80.756
M 4.3 Central Peru,2012 06 17,-9.243,-75.477
M 4.3 Shaanxi-shanxi Border Reg,2012 06 18,38.981,110.582
M 4.3 Vanuatu Region,2012 06 18,-19.335,167.934
M 4.3 Southern East Pacific Rise,2012 06 18,-35.454,-107.309
M 4.3 Near East Coast Of Honshu,2012 06 19,35.873,140.92
M 4.3 South Of Kermadec Islands,2012 06 19,-32.831,-178.137
M 4.3 Nias Region,2012 06 19,1.229,97.17
M 4.3 East Of North Island,2012 06 20,-36.448,-179.92
M 4.3 Pakistan,2012 06 20,34.941,73.62
M 4.3 Halmahera,2012 06 20,1.317,127.163
M 4.3 Southern Sumatra,2012 06 20,-3.732,101.84
M 4.3 Near Coast Of Nicaragua,2012 06 21,12.338,-88.061
M 4.3 Off Coast Of Chiapas,2012 06 21,13.953,-93.215
M 4.3 Balleny Islands Region,2012 06 21,-65.474,177.969
M 4.3 Oaxaca,2012 06 21,16.935,-95.333
M 4.3 South Of Kermadec Islands,2012 06 22,-32.731,-178.352
M 4.3 Xizang-qinghai Border Region,2012 06 22,32.164,94.958
M 4.3 South Of Kermadec Islands,2012 06 23,-32.807,-178.215
M 4.3 Oaxaca,2012 06 23,16.365,-94.517
M 4.3 Near East Coast Of Honshu,2012 06 24,37.055,141.132
M 4.3 Western Xizang,2012 06 24,34.318,80.248
M 4.3 Tonga,2012 06 25,-16.193,-175.026
M 4.3 Azerbaijan,2012 06 25,41.258,47.108
M 4.3 Mindanao,2012 06 25,9.066,126.93
M 4.3 Kermadec Islands Region,2012 06 26,-31.162,-179.71
M 4.3 Pakistan,2012 06 26,34.913,73.633
M 4.3 Near Coast Of Central Peru,2012 06 26,-13.51,-76.21
M 4.3 Hindu Kush Region,2012 06 27,36.475,71.464
M 4.3 Vanuatu,2012 06 27,-13.649,166.511
M 4.3 South Of Fiji Islands,2012 06 27,-22.37,-179.597
M 4.3 Offshore Bio-bio,2012 06 28,-36.085,-73.27
M 4.3 South Of Kermadec Islands,2012 06 29,-33.204,-178.4
M 4.3 Mindanao,2012 06 29,8.529,126.207
M 4.3 South Of Kermadec Islands,2012 06 30,-33.183,-178.298
M 4.3 Ryukyu Islands,2012 06 30,26.731,129.935
M 4.3 Antofagasta,2012 06 30,-22.231,-68.733
M 4.3 Luzon,2012 06 30,17.846,120.876
M 4.3 Banda Sea,2012 06 30,-6.644,129.656
M 4.3 Kepulauan Barat Daya,2012 07 01,-7.471,128.815
M 4.3 Myanmar-india Border Region,2012 07 01,25.587,94.723
M 4.3 Western Xizang,2012 07 02,29.885,87.872
M 4.3 Southeast Of Easter Island,2012 07 02,-36.142,-100.139
M 4.3 Potosi,2012 07 02,-22.043,-67.742
M 4.3 Java,2012 07 04,-8.838,113.07
M 4.3 Izu Islands,2012 07 05,32.364,141.797
M 4.3 Kermadec Islands,2012 07 05,-30.333,-177.561
M 4.3 Hokkaido,2012 07 05,41.935,141.503
M 4.3 Near N Coast Of New Guinea,2012 07 07,-3.25,142.964
M 4.3 Northern Mid-atlantic Ridge,2012 07 07,45.195,-28.035
M 4.3 Mauritius - Reunion Region,2012 07 08,-18.656,65.526
M 4.3 Izu Islands,2012 07 08,32.401,142.048
M 4.3 Bismarck Sea,2012 07 08,-3.505,146.543
M 4.3 Kuril Islands,2012 07 08,46.948,152.645
M 4.3 New Britain Region,2012 07 08,-5.491,151.895
M 4.3 Northern Colombia,2012 07 09,7.378,-73.032
M 4.3 Offshore Bio-bio,2012 07 09,-37.7,-73.87
M 4.3 Near East Coast Of Honshu,2012 07 10,35.804,141.544
M 4.3 Mid-indian Ridge,2012 07 10,-29.027,74.859
M 4.3 Romania,2012 07 12,45.723,26.526
M 4.3 Offshore Honduras,2012 07 12,16.083,-84.945
M 4.3 Near Coast Of Central Peru,2012 07 12,-15.204,-75.307
M 4.3 Papua Region,2012 07 13,-0.101,130.78
M 4.3 Central Peru,2012 07 13,-8.552,-74.289
M 4.3 Tonga,2012 07 13,-20.117,-174.127
M 4.3 Tonga,2012 07 13,-17.642,-173.204
M 4.3 South Of Mariana Islands,2012 07 14,11.582,142.292
M 4.3 Halmahera,2012 07 15,2.783,128.264
M 4.3 Ryukyu Islands,2012 07 16,25.784,128.616
M 4.3 Near Coast Of Central Peru,2012 07 16,-14.559,-76.061
M 4.3 Offshore Honduras,2012 07 16,16.723,-85.821
M 4.3 Tonga,2012 07 17,-18.672,-173.728
M 4.3 Kermadec Islands Region,2012 07 17,-31.118,-179.08
M 4.3 Kermadec Islands Region,2012 07 17,-31.016,-178.934
M 4.3 East Of Kuril Islands,2012 07 17,44.471,152.566
M 4.3 Vanuatu,2012 07 17,-17.479,167.92
M 4.3 Hokkaido,2012 07 17,44.848,142.026
M 4.3 Southwest Indian Ridge,2012 07 17,-33.669,57.247
M 4.3 Northwest Of Kuril Islands,2012 07 18,51.153,155.155
M 4.3 Northern Sumatra,2012 07 19,5.145,94.206
M 4.3 Georgia (sak'art'velo),2012 07 20,42.53,44.144
M 4.3 Carlsberg Ridge,2012 07 21,3.029,65.552
M 4.3 Kuril Islands,2012 07 21,46.196,149.359
M 4.3 Near East Coast Of Honshu,2012 07 22,36.93,141.206
M 4.3 Myanmar,2012 07 22,25.059,96.725
M 4.3 Western Xizang,2012 07 23,29.79,88.021
